index,track_id,hashtag,instrumentalness,liveness,speechiness,danceability,valence,loudness,tempo,acousticness,energy
119821,a65b0c8d3ffbf6ee5499fddd19f4720f,metal,0.0,0.028,0.0431,0.433,0.357,-4.04,172.984,0.000917,0.959
5032812,9c07081c2d483ca7fb9a7fdee8b72d6c,metal,0.000382,0.306,0.0481,0.444,0.77,-9.742,80.593,0.245,0.719
53133,10b24f581b25643e8af364fb69434104,metal,0.806,0.287,0.0641,0.364,0.43,-11.859,118.668,0.000128,0.88
1045602,0f81c98149b765bb0e1d40dbafc586ee,metal,0.0121,0.114,0.0437,0.429,0.495,-4.999,163.985,6.24e-06,0.939
1846413,56b858baeaf23f1db0b87f76ed7dd6b1,metal,0.252,0.353,0.158,0.19,0.171,-6.346,159.966,0.000381,0.959
4388932,d3e6aac1b341a1a173dd3d73aa120756,metal,9.93e-05,0.84,0.0831,0.198,0.151,-7.191,82.542,0.00687,0.826
441390,78b8a1c07cf8eee0c5017c4135e92f4d,metal,0.192,0.951,0.0685,0.398,0.376,-6.512,140.471,3.87e-05,0.944
6153439,17ce4624447b1a9c24d0165e0fea91d9,metal,0.824,0.115,0.0475,0.238,0.134,-6.273,139.281,8.52e-05,0.791
884888,d6273ee4a08b74d6278ea6559de58fc5,metal,0.351,0.156,0.105,0.34,0.39,-7.505,108.325,0.000377,0.967
2209750,24b3eae604a279ee6d321f2d8470e8c6,metal,0.881,0.163,0.141,0.0689,0.0303,-5.385,186.417,2.23e-06,0.997
3227160,638635fa6aaf24c12bba19ac6c81d3c6,metal,0.676,0.297,0.0252,0.571,0.242,-7.717,143.004,0.00618,0.375
638249,4118f8d975e13f8f643861b0bc6ccc68,metal,0.0402,0.321,0.111,0.382,0.452,-4.873,174.111,1.83e-05,0.941
5869993,f70bd65ecbe4a8774d8ffd6af220a9fe,metal,0.00084,0.0608,0.058,0.536,0.187,-6.918,117.652,0.0628,0.844
4541157,564cecd0ba3812de9e828e756e8019ea,metal,0.317,0.38,0.506,0.277,0.0383,-6.966,103.995,0.00781,0.978
2707749,444262f5bcc7eadfefb909d2b6a86a7d,metal,0.0,0.0603,0.311,0.172,0.0541,-3.785,141.97,4.64e-06,0.996
6349913,862e7c4fb254efa293fdf60feccac0e9,metal,0.053,0.0658,0.0704,0.552,0.188,-3.443,125.017,0.00893,0.995
66661,12e7234630f8568ef877d9f3353c351a,metal,0.333,0.465,0.0533,0.318,0.624,-5.843,98.549,2.58e-06,0.949
2963230,88704736041a751e52e47d39fa3cc222,metal,0.0041,0.223,0.274,0.451,0.0883,-6.208,97.164,0.0232,0.993
1265001,8d613e25e05385f9c4d994566017c933,metal,0.861,0.108,0.0523,0.483,0.132,-7.494,159.747,0.000172,0.841
1633948,24154c8cb32c935507675cc810feebb8,metal,0.0,0.452,0.0778,0.239,0.255,-7.435,155.246,0.0514,0.914
985842,ae00b94862301a42bb7850ff1de41fbb,metal,0.000614,0.051,0.0722,0.329,0.641,-7.006,156.899,4.2e-06,0.954
3938752,3a18be6c85ad0545fb6122980c804572,metal,6.31e-05,0.143,0.153,0.201,0.425,-4.527,93.606,3.28e-06,0.99
218956,4e05d3859c71b7a8e285d54522f4c0c8,metal,0.000197,0.0706,0.105,0.441,0.0971,-4.325,112.999,0.000929,0.963
492165,0153c943c37cd05b4934e8b8227bc605,metal,0.0,0.0886,0.0644,0.569,0.656,-4.144,143.057,0.0106,0.937
1443603,dae6d1ddfaa2d19278bc65c1e5945430,metal,0.000129,0.104,0.0525,0.349,0.437,-5.874,176.197,0.00128,0.768
6232981,6c021522bd0bdeeefd8807ad8e1d6a03,metal,0.0851,0.112,0.0855,0.455,0.214,-4.22,137.983,9.32e-06,0.975
5338389,7170bf7c3f59e4934f56f6fed2631a54,metal,0.293,0.2,0.0811,0.273,0.196,-2.847,125.017,6.45e-06,0.983
4952246,9a5fd9f107b2c5274bce762a6646a2cd,metal,0.0872,0.114,0.087,0.303,0.134,-8.755,105.063,0.000291,0.977
190856,ad8fae7a9ecdc44445e70f2617fe841a,metal,2.42e-05,0.17,0.0622,0.347,0.185,-4.378,90.049,4.65e-05,0.9
2142084,99c6d6f33d3ca2295a6a085ab0ddac72,metal,0.000142,0.265,0.171,0.556,0.198,-2.517,100.061,0.00221,0.996
76785,32cccf65b1428b5032aa14405d264cea,metal,0.00308,0.598,0.0346,0.359,0.281,-5.323,82.553,4.08e-05,0.905
6099227,e0ad0528e4c879418a5f4e387c1e1cb3,metal,0.113,0.248,0.0326,0.22,0.21,-7.818,172.686,0.568,0.584
500306,1a1b7fcb43b6e7ae728ba2d9f6ecb771,metal,0.000244,0.134,0.246,0.395,0.178,-4.063,107.684,0.000128,0.988
3593394,28e237b398450df7930c755d12042074,metal,0.45,0.206,0.0595,0.288,0.0778,-8.846,155.683,0.00014,0.942
373321,f966b44200b49b8bf849cdd8af1ec2d4,metal,0.426,0.312,0.121,0.213,0.261,-6.687,154.238,2.53e-06,0.992
1080063,2094ac6d1a41f1f7d5562294fb66f95d,metal,0.753,0.221,0.0363,0.516,0.89,-10.027,102.044,0.0695,0.824
4302066,dc7c72b1644c74b20967f10df801259a,metal,0.00103,0.391,0.101,0.418,0.103,-8.362,134.944,6.11e-05,0.971
1386077,e5754cb446422eec5e2abfc79fe2b469,metal,0.0171,0.169,0.0591,0.225,0.177,-8.275,74.328,0.000863,0.913
1595350,8e24b99b905fc1ec5ec3bd627eb20cf6,metal,0.00586,0.194,0.0355,0.495,0.508,-8.501,142.044,0.6,0.416
5426771,7b23e8accbc1d05ed27e3521e0cd884f,metal,0.00557,0.296,0.0549,0.227,0.202,-4.329,139.959,2.04e-05,0.964
2415904,acf8d298e6539282afe09f9f558d0838,metal,0.948,0.305,0.155,0.353,0.0691,-5.789,118.263,1.02e-06,0.981
426533,a0cc3381b5454e415725ce24df9421d8,metal,0.00042,0.984,0.049,0.266,0.308,-8.243,138.477,0.0295,0.582
1970293,d7665c348dc8099a0e043b0e8355c5da,metal,0.0296,0.128,0.0461,0.451,0.707,-9.065,94.358,6.64e-05,0.863
33039,ee04ef4025a36bf29895c3cf316b8636,metal,0.933,0.703,0.0938,0.373,0.14,-5.743,105.195,0.000468,0.942
2103335,c50043c179241f3b69ccf11b88066b7c,metal,0.0179,0.411,0.173,0.41,0.349,-6.198,108.275,0.000128,0.943
573949,fab0f25e8e5099ec121e032889ccdd23,metal,0.917,0.358,0.0675,0.086,0.155,-6.199,165.655,2.9e-06,0.791
6166689,1a5ec9e900c32d3efde8041b85340039,metal,0.00511,0.263,0.2,0.334,0.0439,-5.722,76.561,5.13e-06,0.993
1774748,eb2cccd0d55bd0e2619cdf7db8052b6b,metal,0.199,0.865,0.197,0.246,0.174,-5.065,103.039,0.00746,0.979
6264835,3bd9e7ef74b02c103c2ab0677ae92fc7,metal,0.227,0.304,0.124,0.242,0.238,-8.177,84.228,2.64e-05,0.936
4769563,52453557ef578220cbada95305f6c906,metal,0.0429,0.436,0.108,0.204,0.0637,-5.747,97.747,0.000893,0.955
1045912,a262add7f290dafc3b2c6e8a3f96e891,metal,0.229,0.197,0.0802,0.112,0.137,-6.759,80.672,0.000382,0.854
91660,e4d17ae0de6ae7f3c2ca0e70b030db35,metal,0.0,0.125,0.0285,0.429,0.363,-10.143,82.099,0.0247,0.599
847371,1e93bc37dd62edd4b3cd1a06b81c48df,metal,0.701,0.261,0.0354,0.217,0.392,-11.145,130.964,0.000692,0.647
44611,24f5a8df327cef42ef3f34a740eddd7d,metal,7.9e-06,0.317,0.0444,0.382,0.538,-9.098,133.868,0.00242,0.766
609240,7796964431f01b1cd55be813d2608e35,metal,0.000204,0.133,0.0275,0.577,0.516,-5.731,101.704,0.00154,0.732
5160718,5f9a6eb9020d06af86d36e8b418bfb84,metal,8.09e-05,0.813,0.0451,0.425,0.503,-4.824,135.983,0.00108,0.907
758421,855776ffa0d346ebfbc4cb2f1dd89f27,metal,0.122,0.0988,0.0751,0.26,0.131,-6.304,142.401,0.0547,0.876
6018547,b207955466188b8110749fc0763bd468,metal,0.000431,0.0741,0.0704,0.552,0.426,-5.885,125.991,0.00184,0.911
588493,3670b916ebc359aacb94d674aa98b9aa,metal,0.00335,0.248,0.0769,0.437,0.333,-3.433,89.996,0.000421,0.952
5742108,bc1f669cd861befc1e84b13056a457b7,metal,0.0556,0.0648,0.197,0.124,0.228,-5.53,186.556,5.11e-06,0.984
27201,8d88a530b573d426893985f3652c6bba,metal,0.00165,0.33,0.0361,0.318,0.374,-11.018,95.96,0.00632,0.722
2301247,c8ccc98883773d45f55ecf055133a23b,metal,0.0065,0.148,0.0565,0.236,0.139,-4.692,80.52,0.000136,0.835
4322967,0135e9167e7a0130ed98fb367a8ec81f,metal,0.0047,0.0882,0.148,0.421,0.223,-5.303,99.371,8.15e-05,0.942
805977,00d9fc9437b9cf8b3d326f7f1522024f,metal,0.000198,0.059,0.0438,0.312,0.533,-10.162,153.393,0.000203,0.901
1048251,6c6ebabc6659e855d20a644329834348,metal,0.294,0.3,0.0366,0.337,0.161,-6.608,114.027,0.00336,0.556
642226,dea5fd01aab9d649e1114605acb0c2bc,metal,0.95,0.383,0.05,0.22,0.0374,-8.036,115.506,0.343,0.404
3601158,9dd162e5b48f499869134664843a7529,metal,0.0,0.138,0.0388,0.515,0.328,-5.137,98.009,0.0242,0.812
349714,d4dda2005af22ae3bf9572e149499f91,metal,0.88,0.0914,0.0266,0.427,0.0412,-11.77,88.012,2.63e-05,0.311
1379113,101160a31cfdba13714927dd8b614099,metal,0.00382,0.321,0.0645,0.247,0.228,-2.872,131.264,0.000118,0.882
4967945,5deb5c34e5497d6821945dc761865377,metal,0.346,0.254,0.104,0.167,0.0757,-2.22,115.826,3.98e-05,0.626
4768892,7f2152e7bf06b3e866546f2c4a2a1ce2,metal,1.47e-05,0.113,0.0319,0.556,0.173,-7.655,143.193,0.0041,0.664
2071467,e28d8451d6122a18bbf5753062323281,metal,0.0,0.586,0.0284,0.526,0.222,-10.433,119.933,0.131,0.456
5722556,971ad22f5eecc046023659e52acb08d0,metal,0.0133,0.091,0.112,0.503,0.172,-4.978,110.044,6.25e-06,0.979
2436845,60190b2ca70def12238428a1739e7d5c,metal,0.186,0.124,0.04,0.256,0.319,-6.683,108.082,9.59e-05,0.838
168836,7254c4e8e01afbff044223a91a924c8e,metal,0.0,0.248,0.0333,0.383,0.14,-5.162,121.154,0.165,0.662
148179,759406b42dd392c24ae767a239fb9c10,metal,0.0,0.664,0.0414,0.517,0.726,-11.66,166.81,0.026,0.504
4947396,83bfa765c6a72f050ac63c0c1473061c,metal,0.000404,0.136,0.129,0.277,0.436,-2.813,108.962,7.41e-05,0.982
2635850,7f1278089f645a6ff96cc93405a5fe09,metal,2.69e-06,0.274,0.0745,0.667,0.8,-3.438,109.074,0.021,0.962
1494523,fe211f231be295915e87c024c28e6eb2,pop,6.22e-05,0.17,0.0449,0.761,0.905,-6.247,138.825,0.0268,0.799
2405848,17e43ed30615a6172a95b6c98c4add88,pop,3.36e-06,0.35,0.0915,0.266,0.274,-4.352,188.034,0.00244,0.897
3149312,e5e66ce5862f35c92bc4005b892d946a,pop,0.000154,0.159,0.0378,0.671,0.719,-3.1,104.99,0.00224,0.766
346722,fece12ad58c3a6851064adc93910ffb6,pop,0.244,0.767,0.0518,0.436,0.337,-12.516,103.912,0.00206,0.809
5432976,c403b487ca3f0566a00ff54c4cfb2567,pop,2.33e-05,0.0846,0.116,0.943,0.584,-4.686,112.959,0.025,0.708
5845325,4f75af4724dfda7ccbbb82a2c09890be,pop,0.0392,0.128,0.07,0.851,0.845,-13.622,104.274,0.078,0.574
1579499,f9dbb1ff3e8d915320d1281e1ce40416,pop,0.0,0.188,0.0301,0.583,0.556,-3.142,123.052,0.0208,0.786
2335603,c289541e4bdd5e545efb7cd11430be45,pop,0.0,0.12,0.0366,0.387,0.556,-10.817,204.234,0.246,0.64
6007569,60b4592e36b6b8025f0f544e722f7f5e,pop,0.816,0.0675,0.0501,0.0822,0.283,-4.936,169.14,0.000199,0.733
480352,6ed814f0068804c3554a79f8c653ac0e,pop,0.000155,0.0712,0.0384,0.436,0.431,-10.598,132.663,0.041,0.682
4910587,82464fefc71795aabea05a3573436e6e,pop,0.0,0.0593,0.0489,0.44,0.451,-4.732,185.948,0.00706,0.683
881962,1e2496734d61f876551494d81a7c158a,pop,0.0,0.195,0.0247,0.53,0.469,-8.951,104.123,0.559,0.468
1909524,9b6690583e7085d099eaf340ccfbb911,pop,0.000224,0.114,0.0689,0.418,0.548,-6.252,133.536,0.103,0.586
3145144,7e37adfbbd70bd4ceb2b71a17c41316d,pop,0.000119,0.0953,0.0268,0.512,0.231,-6.892,79.97,0.366,0.502
3947424,7a3e2be70d4026948e6fece0df52f15f,pop,0.00154,0.127,0.0503,0.742,0.973,-10.081,124.977,0.0434,0.509
5088060,270ada8e9887616b6e72a366781fb1be,pop,0.0,0.559,0.181,0.531,0.594,-8.048,139.452,0.3,0.684
6140368,627cd11d590236256eb6e6134f83ea02,pop,0.0,0.0506,0.0519,0.472,0.479,-4.925,146.929,0.0257,0.88
1279025,a7ab628e51942a53ade4ad772a897d78,pop,0.0346,0.198,0.0261,0.542,0.322,-8.888,136.022,0.0901,0.54
2076707,5092ca6d7e416fd907e686d55a856761,pop,0.493,0.121,0.0274,0.561,0.383,-6.59,127.014,0.000425,0.724
3665497,23070cdd5db420ae76728cdd506f262f,pop,0.0337,0.273,0.0319,0.65,0.945,-10.814,98.297,0.423,0.511
3404587,2646509cf045c86fe497a1a21c7fb164,pop,3.97e-05,0.109,0.0851,0.572,0.753,-6.31,155.847,0.542,0.878
3998187,a11cd028cd7a1cf3925b15eedf7a0411,pop,0.0,0.0946,0.0503,0.574,0.51,-6.664,76.899,0.234,0.512
1013616,ea1cac3e45aca880da3a8174cebe58d4,pop,0.0,0.0935,0.0313,0.59,0.638,-9.226,113.455,0.141,0.662
3236058,f783992fa7aecfd8add6bd3d2526b0db,pop,0.0,0.1,0.0283,0.64,0.118,-6.444,129.988,0.67,0.406
3654823,e627dfa5209639f1cbcaa2c45c470473,pop,6.65e-05,0.146,0.0262,0.813,0.463,-7.884,99.982,0.101,0.655
5253489,3d74f8e5609d5a9272bd098f5c659b8b,pop,0.000459,0.0878,0.04,0.508,0.536,-5.783,120.012,0.000175,0.826
6008666,3c68b54f307f64eb9b84974b7aeac05a,pop,1.22e-05,0.0876,0.0562,0.749,0.437,-4.39,117.037,0.00116,0.686
1525828,a5195612212b1e2f2227ce9fabac9bd7,pop,0.0,0.182,0.0877,0.582,0.361,-5.923,130.953,0.00777,0.787
3719975,fc845120e49236b3f379405992b82b46,pop,0.0,0.0971,0.0853,0.449,0.497,-6.131,139.083,0.0833,0.908
1494463,d41a6e97725794051a1e412d5651c52b,pop,0.000197,0.889,0.0737,0.77,0.778,-6.614,118.412,0.125,0.813
5845446,262475ad1ab78ebaaa0a57609ab6e453,pop,0.83,0.1,0.0299,0.762,0.465,-12.744,109.351,0.902,0.481
417446,10cc697d2c3caaff631244c0652d30ad,pop,0.0296,0.0293,0.0706,0.874,0.963,-10.234,117.79,0.00135,0.437
3912689,25c6f3af4fd1a74ae2a254bc3d31b015,pop,0.0,0.422,0.428,0.557,0.802,-11.512,130.266,0.788,0.802
3274723,78671cf61e02c9f918d46d0e2eb2c665,pop,0.0,0.0504,0.0339,0.231,0.249,-7.257,202.098,0.00402,0.636
2744996,2674ee838ebcdacffeb32739ebd52f4e,pop,0.000162,0.116,0.119,0.481,0.658,-7.025,132.792,0.725,0.814
6270830,c97bf54b1f67ef92392a3c42603aeb1e,pop,0.0,0.114,0.0282,0.346,0.078,-6.864,75.881,0.417,0.552
3795791,eeb26a4f14367c9ef8164b64ded9de4f,pop,0.0,0.0963,0.0362,0.395,0.168,-5.798,149.926,0.256,0.588
5859258,a64077f2b3ec94a5e7159137f35da17a,pop,4.77e-06,0.239,0.0443,0.527,0.678,-5.284,143.986,0.00295,0.944
3126418,6d35882a5b4e4800345f09392f8dd165,pop,0.0,0.549,0.0367,0.614,0.794,-4.92,126.933,0.0268,0.854
4058898,fe60f8ade73badd84baf95a18779ae53,pop,0.643,0.178,0.0305,0.52,0.223,-11.603,94.022,0.0653,0.522
4009586,a3a1e403696631447cfed3befd5cb9a0,pop,0.00508,0.058,0.0303,0.768,0.791,-5.55,106.977,0.0091,0.695
601827,98f6f8abb011cf11011ac2392c3916a6,pop,0.00242,0.202,0.029,0.224,0.109,-9.586,135.426,0.744,0.299
3294550,8b2729d10596c689d1973eea3717f3cb,pop,0.0,0.0713,0.0511,0.608,0.813,-3.635,89.996,0.241,0.776
4633941,4b63c2be8687bbfe1b9e24b8b4bd3897,pop,0.00156,0.158,0.0259,0.531,0.216,-8.804,92.058,0.0981,0.493
3584963,0d48cdd4a7be79881f15ad34a6405ec7,pop,6.51e-06,0.461,0.0334,0.459,0.633,-1.091,133.452,0.028,0.889
902955,f778400955d76f657606ed0e1b4ffeaa,pop,1.76e-05,0.088,0.0278,0.675,0.458,-9.87,81.998,0.633,0.479
3861780,87c13da4989fad0a029b7083a0810f4d,pop,1.24e-06,0.17,0.0283,0.481,0.245,-5.498,92.086,0.0204,0.865
5211143,da3110a77b724072b08f231c9d6f7534,pop,0.0177,0.0638,0.0624,0.769,0.752,-8.252,95.862,0.267,0.826
1415784,0ba486657ce3436ede813de93a8cb78e,pop,0.0,0.273,0.0461,0.603,0.881,-2.596,147.994,0.00403,0.916
3795804,7631a3d6f36038d1195cf2781b1a07db,pop,0.0,0.103,0.0359,0.51,0.384,-5.857,143.923,0.42,0.712
3795827,12d2c09033d9b880ecb7a4b6eae8b790,pop,0.0,0.362,0.031,0.548,0.175,-7.793,118.03,0.0115,0.443
3795845,f8403c6662d8d11a09bf41ed3ff7d65c,pop,0.0,0.236,0.0553,0.685,0.943,-5.669,130.011,0.0129,0.796
494728,a679309f97d9833c1310f1aa2db4994e,pop,0.000821,0.0693,0.0244,0.63,0.427,-8.42,100.642,0.0488,0.676
2079538,224f9b0e6978fafa999f15ca01539316,pop,1.4e-06,0.0896,0.0967,0.412,0.525,-6.529,140.447,0.108,0.901
2467320,b7700120efb90dbc80805eac55969679,pop,6.47e-05,0.068,0.0477,0.674,0.664,-2.771,123.016,0.000441,0.882
6143396,761c9590214ed7482feddbc411de51ae,pop,3.09e-06,0.128,0.147,0.649,0.58,-8.693,100.491,0.247,0.748
2554944,0464475843f4dcf30cf9abf27e6ab6f9,pop,2.04e-06,0.571,0.0343,0.403,0.544,-14.086,71.461,0.484,0.3
5887285,017d85bc56828aceb95e356b59ea8c47,pop,0.0,0.094,0.0463,0.5,0.47,-9.081,75.253,0.0178,0.81
1013628,0812f980ad6d84d940659e939af7efd8,pop,0.632,0.169,0.028,0.536,0.687,-13.069,133.058,0.0174,0.708
2210481,a1905008dc918e090f669bb6e40dc2e2,pop,1.74e-05,0.617,0.037,0.661,0.772,-2.994,108.037,0.11,0.973
6139812,503f6ca5b04c3201a00aeb86e5bf4b37,pop,3.59e-05,0.0764,0.0278,0.346,0.384,-9.315,153.566,0.359,0.331
5845178,7a8858d890bc6db31a2e3d0048698662,pop,0.611,0.397,0.0436,0.519,0.954,-14.197,112.897,0.222,0.723
2405644,a08f0c8a186e02fd11ca4fccd2e601d7,pop,2.11e-05,0.496,0.0538,0.587,0.525,-2.943,99.906,0.0002,0.869
3149044,6f1fe087c3f56c60eb918a392e24724a,pop,2.12e-06,0.094,0.149,0.344,0.671,-3.772,163.396,0.029,0.894
609752,d1b36a5ab10c87f7c35b1ce42fa8d671,pop,0.0,0.156,0.0327,0.478,0.481,-4.961,141.333,0.0652,0.756
5020300,3f1411614b83f9abd3f3f7c8bc102604,pop,0.0214,0.199,0.0283,0.405,0.306,-10.816,136.299,0.00208,0.532
6139645,11a8dd89f0dc13a2b91a5566173e690f,pop,0.129,0.052,0.0669,0.828,0.773,-9.698,116.144,0.115,0.819
2119533,ca7477a4c87c8b0133f70295a7eb4b46,pop,4.02e-05,0.205,0.0298,0.634,0.914,-4.81,92.992,0.0253,0.849
4293743,ab375feabfde63c3f73f238d66ea1373,pop,0.0,0.0682,0.0798,0.697,0.563,-11.746,99.796,0.306,0.386
3794738,d23745b0bcf37812fcc3c427457e3c0b,pop,0.0,0.114,0.0359,0.556,0.142,-4.438,126.03,0.196,0.632
2841595,426db32f8db9875cd8c377e2e55dedf5,pop,0.0,0.109,0.138,0.839,0.929,-6.713,119.977,0.0374,0.851
1900423,844cd2570ddf0729bde295219cb25514,pop,0.000502,0.146,0.0294,0.515,0.365,-13.626,104.713,0.906,0.233
6139166,8afda755962c4ced31007c256b71e58c,pop,6.12e-06,0.113,0.0344,0.618,0.33,-7.308,123.889,0.115,0.647
6066674,4e1a0181492112681e124c9c6c3ed77e,pop,2.17e-05,0.0718,0.0949,0.773,0.286,-7.438,99.999,0.00357,0.404
2508291,952311305c9b451ac48738d8c5b817a3,pop,0.000212,0.0879,0.042,0.695,0.425,-5.325,124.015,0.15,0.615
1415019,52b2cd67f7eaaa2e95923ce879c392a0,pop,0.719,0.325,0.0569,0.478,0.173,-7.547,133.134,2.7e-05,0.923
271870,cf65bb91af78442f614f2bf48eee5a56,pop,0.00265,0.122,0.0302,0.511,0.339,-8.661,90.358,0.256,0.536
4534370,16e50f1704d1159827fd5f70827c36c5,pop,0.0037,0.0826,0.0303,0.712,0.594,-8.06,110.025,0.171,0.741
6138963,65957df5c5e358304fc33a916511e7c0,pop,0.0,0.236,0.024,0.56,0.0438,-8.523,95.944,0.896,0.247
384416,2f096c20c9243ee908c152987a32f1ee,pop,0.093,0.103,0.0582,0.825,0.935,-7.008,141.989,0.0115,0.819
926035,045d065750f0526b86762300df62e988,pop,0.947,0.08,0.0411,0.56,0.394,-10.031,165.027,0.0369,0.701
2696679,4bf70335bbeb4b46527d08f671c62fec,pop,0.00013,0.0521,0.487,0.656,0.591,-7.998,94.559,0.509,0.706
3107228,f472b249ea81c015f1f4a2ae88416264,pop,0.0108,0.261,0.0328,0.663,0.963,-4.915,162.021,0.0268,0.873
5844998,1678afdba9516e1e7953970727566734,pop,0.0593,0.101,0.0428,0.424,0.344,-18.141,91.537,0.95,0.157
6138871,417822daa7c10224d530fbc6fdcdbc20,pop,0.0126,0.118,0.0552,0.57,0.406,-10.701,80.441,0.00671,0.758
5448004,efb0eda314568b5217bb9ccc0160e8b2,pop,8.93e-06,0.198,0.0632,0.527,0.869,-6.937,136.328,0.0666,0.834
1717399,3d9057e5ec727b477fed45cf99f65761,pop,0.0,0.16,0.0472,0.247,0.513,-7.718,154.707,0.00542,0.764
3811519,6872dcffa5e3568a3b43b81b0d6f9ad0,pop,0.0,0.294,0.053,0.623,0.362,-4.595,112.862,0.0394,0.861
3795838,42291836119e092b29e1ae7aa9d5d50c,pop,0.0,0.0722,0.0336,0.496,0.285,-4.34,80.014,0.26,0.623
5845268,bb7467e14992bca320e2accd2b251757,pop,0.00774,0.77,0.0383,0.341,0.134,-9.341,140.26,0.593,0.528
3546892,65b5a25388a683999aabdbebf9612816,pop,0.859,0.108,0.0367,0.418,0.199,-11.115,109.39,0.751,0.377
5726280,f2a66c4d5588c9364d22a36cba4d3dd3,pop,1.11e-06,0.0678,0.0427,0.493,0.436,-3.719,171.994,0.159,0.821
3609748,64374cc08970b6db2cbfb52884617217,pop,0.0,0.04,0.0326,0.796,0.963,-3.523,121.976,0.553,0.908
6154826,48736a1f0304d0aea2c9259ef6e1febe,pop,0.00168,0.0744,0.038,0.508,0.388,-14.084,202.94,0.0533,0.386
6225218,0bf955ecdfa35c8cef796ff9232cb94c,pop,0.000167,0.527,0.196,0.428,0.424,-1.381,188.828,0.249,0.917
534594,5758909ef03fc3a2efaa57408ad43f22,pop,0.0,0.0886,0.153,0.652,0.962,-6.819,159.911,0.286,0.757
1047759,65af448827ed6443dbb18d8c48b61dfc,pop,0.616,0.379,0.0803,0.351,0.678,-7.239,88.048,0.000393,0.927
4085945,e897bbe0738f67defad99f4ce1dc7ff3,pop,4.77e-06,0.0675,0.0575,0.683,0.615,-4.994,118.974,0.342,0.988
250281,1d98a3d4e52437e4e0df96773a563762,pop,0.0101,0.284,0.0664,0.586,0.355,-3.889,139.994,0.0341,0.911
5455149,cfc51a7ca87cdd234bb582de52ad879d,pop,0.0992,0.184,0.0641,0.52,0.179,-9.208,127.966,0.000225,0.829
24191,7d4a53993cef1be3c01ec939a23e630a,psych,0.00026,0.116,0.0287,0.222,0.125,-15.308,74.012,0.506,0.341
102047,b4a0f8cb30852d634d4074e4d180bbea,psych,0.00771,0.123,0.065,0.335,0.324,-5.318,90.81,4.4e-05,0.955
747770,6dc1b2e7293f4b69a2d2578e2484c7dc,psych,0.778,0.0697,0.0452,0.127,0.0836,-6.872,83.627,1.77e-05,0.516
102467,82f1c491fba7b0f7f045bec256d0d851,psych,0.000132,0.332,0.0321,0.508,0.423,-10.006,128.675,0.0104,0.599
5305382,16fe39dc9ac265467d569308e8150db3,psych,0.613,0.0983,0.066,0.154,0.131,-7.617,101.794,0.0464,0.694
314963,240510b1174fd5641c0e02414b97c8e3,psych,0.913,0.154,0.0881,0.0617,0.0396,-3.688,198.032,0.242,0.983
2670182,2c1551eabd3d9f439a5aed696e777573,psych,2.93e-05,0.223,0.0488,0.237,0.517,-2.449,84.957,4.4e-06,0.876
275350,294e41be0db3de44f4ce8e60f2c8a398,psych,0.00579,0.0856,0.0264,0.541,0.632,-9.295,100.139,0.0086,0.368
41738,0f70525c3723ec5123715c42d40763c2,psych,0.0011,0.109,0.0632,0.338,0.436,-7.071,92.04,0.00325,0.73
84694,73bd17c2cf0a7b251f9fdb43a80317fb,psych,0.808,0.0714,0.0567,0.336,0.289,-3.981,124.893,6.24e-05,0.883
4784021,06dea0cb0c695e9eded54221fd1518fc,psych,0.0534,0.089,0.0369,0.421,0.205,-10.354,137.323,0.00384,0.5
275095,b7e609ba46e3f6e501abfd6814382b9c,psych,0.000712,0.122,0.0635,0.401,0.524,-6.009,125.829,0.0608,0.956
113026,3ebdcca26b56cd79203d882c1f46d750,psych,0.831,0.178,0.0584,0.196,0.392,-4.589,94.286,1.28e-05,0.713
27144,a9b240e7d7e59d78d7369c3eb0c9a30f,psych,0.818,0.0853,0.0419,0.111,0.0698,-9.328,77.391,0.109,0.506
82004,ad7bb098ca8bd07f8884bd4d33f17b7e,psych,0.844,0.133,0.0308,0.294,0.672,-7.081,141.656,0.608,0.614
48097,ef5b0f0e0fca2d36aefa42c10f318fed,psych,6.35e-05,0.171,0.0507,0.312,0.519,-4.608,132.109,0.0969,0.822
85922,3e71db07c973e31596ff8a4084b5c9a7,psych,0.861,0.127,0.0657,0.166,0.0802,-8.308,112.777,0.000362,0.729
5275261,cd7592d5e1cb9fcc692f85aaf62c4e41,psych,0.0,0.31,0.0404,0.341,0.405,-7.998,147.604,0.354,0.714
1791301,35d99131b55d724ea0e5ce88aa8f8ea0,psych,0.688,0.476,0.0525,0.264,0.0796,-9.705,122.942,0.000367,0.661
90014,dc24298522fdad53476e71ea1f27072f,psych,0.664,0.26,0.0479,0.25,0.457,-7.013,119.922,1.54e-05,0.859
519,979f37f7cb58ffc9b994f210b2400fcc,psych,0.76,0.163,0.0684,0.214,0.242,-11.217,122.917,0.000106,0.872
950568,409890d9e6c5b3897fbd5927f97645cc,psych,0.87,0.33,0.0845,0.292,0.564,-6.509,179.877,0.0284,0.767
74857,87a5fac6fa329568e9ff8f91de0a0615,psych,0.379,0.153,0.194,0.307,0.0387,-7.723,151.895,0.695,0.896
48782,c2c4271e5708a6a5855f8b62355908da,psych,0.902,0.135,0.035,0.298,0.343,-8.253,112.592,0.000861,0.632
2235450,a929532f58311170b9a289e0c22d19d8,psych,0.893,0.129,0.0404,0.466,0.192,-11.334,132.212,0.00339,0.312
